"Test","Batch","Maquina","Usuario","Total Pasos","Pasos Lentos","Tiempo Promedio Paso (min)","Estado","Error Type","Error Message"
"Test Usuario 20 - ARAUCA - PANAMA DE ARAUCA - AUTOS - PARQUEADERO","batch20","COMEPORTKSF31","david.vasquez","56","23","0,315","FAILED","Otros","@{errorType=net.thucydides.core.webdriver.DriverConfigurationError; message=Could not instantiate class org.openqa.selenium.chrome.ChromeDriver; stackTrace=System.Object[]; rootCause=}"
"Test Usuario 11 - CAUCA - ALMAGUER - AUTOS - ABOGADO VIRTUAL","batch11","COMEPORTKSF31","david.vasquez","56","19","0,278","FAILED","Otros","@{errorType=net.thucydides.core.webdriver.DriverConfigurationError; message=Could not instantiate class org.openqa.selenium.chrome.ChromeDriver; stackTrace=System.Object[]; rootCause=}"
"Test Usuario 12 - QUINDIO - ARMENIA - AUTOS - ORIENTACION JURIDICA TELEFONICA AUTOS","batch12","COMEPORTKSF31","david.vasquez","56","23","0,289","FAILED","Otros","@{errorType=net.thucydides.core.webdriver.DriverConfigurationError; message=Could not instantiate class org.openqa.selenium.chrome.ChromeDriver; stackTrace=System.Object[]; rootCause=}"
"Test Usuario 30 - ATLANTICO - AGUADA DE PABLO - HOGARES - CERRAJERO HO","batch30","COMEPORTKSF31","david.vasquez","56","19","0,247","FAILED","Otros","@{errorType=net.thucydides.core.webdriver.DriverConfigurationError; message=Could not instantiate class org.openqa.selenium.chrome.ChromeDriver; stackTrace=System.Object[]; rootCause=}"
"Test Usuario 37 - VICHADA - PUERTO CARREÃ‘O - HOGARES - VIGILANTE","batch37","COMEPORTKSF31","david.vasquez","56","18","0,242","FAILED","Otros","@{errorType=net.thucydides.core.webdriver.DriverConfigurationError; message=Could not instantiate class org.openqa.selenium.chrome.ChromeDriver; stackTrace=System.Object[]; rootCause=}"
"Test Usuario 34 - MAGDALENA - CIÃ‰NAGA - HOGARES - ASESORIA JURIDICA PRESENCIAL","batch34","COMEPORTKSF31","david.vasquez","59","19","0,287","FAILED","Otros","@{errorType=net.thucydides.core.webdriver.DriverConfigurationError; message=Could not instantiate class org.openqa.selenium.chrome.ChromeDriver; stackTrace=System.Object[]; rootCause=}"
"Test Usuario 23 - VICHADA - PUERTO CARREÃ‘O  - AUTOS - CAMBIO DE DISPOSITIVO","batch23","COMEPORTKSF31","david.vasquez","56","19","0,258","FAILED","Otros","@{errorType=net.thucydides.core.webdriver.DriverConfigurationError; message=Could not instantiate class org.openqa.selenium.chrome.ChromeDriver; stackTrace=System.Object[]; rootCause=}"
"Test Usuario 19 - GUAJIRA - RIOHACHA - AUTOS - RESCATE PARQUEADERO","batch19","COMEPORTKSF31","david.vasquez","56","19","0,265","FAILED","Otros","@{errorType=net.thucydides.core.webdriver.DriverConfigurationError; message=Could not instantiate class org.openqa.selenium.chrome.ChromeDriver; stackTrace=System.Object[]; rootCause=}"
"Test Usuario 17 - CORDOBA - ABROJAL - AUTOS - HOSPEDAJE VIAJERO","batch17","COMEPORTKSF31","david.vasquez","47","14","0,155","FAILED","Otros","@{errorType=net.thucydides.core.webdriver.DriverConfigurationError; message=Could not instantiate class org.openqa.selenium.chrome.ChromeDriver; stackTrace=System.Object[]; rootCause=}"
"Test Usuario 08 - MAGDALENA - SANTA MARTA - AUTOS - CERRAJERO AUTOS COMPLEJIDAD BAJA","batch8","COMEPORTKSF31","david.vasquez","27","9","0,802","FAILED","Otros","@{errorType=net.thucydides.core.webdriver.DriverConfigurationError; message=Could not instantiate class org.openqa.selenium.chrome.ChromeDriver; stackTrace=System.Object[]; rootCause=}"
"Test Usuario 29 - VALLE DEL CAUCA - CACHIMBAL - HOGARES - PLOMERO","batch29","COMEPORTKSF31","david.vasquez","47","13","0,113","FAILED","Otros","@{errorType=net.thucydides.core.webdriver.DriverConfigurationError; message=Could not instantiate class org.openqa.selenium.chrome.ChromeDriver; stackTrace=System.Object[]; rootCause=}"
"Test Usuario 15 - META - VILLAVICENCIO - AUTOS - ESTANCIA CONDUCTOR POR HURTO","batch15","COMEPORTKSF31","david.vasquez","47","14","0,177","FAILED","Otros","@{errorType=net.thucydides.core.webdriver.DriverConfigurationError; message=Could not instantiate class org.openqa.selenium.chrome.ChromeDriver; stackTrace=System.Object[]; rootCause=}"
"Test Usuario 22 - VICHADA - PUERTO CARREÃ‘O - AUTOS - CAMBIO DE BATERIA","batch22","COMEPORTKSF31","david.vasquez","59","25","0,354","FAILED","Otros","@{errorType=net.thucydides.core.webdriver.DriverConfigurationError; message=Could not instantiate class org.openqa.selenium.chrome.ChromeDriver; stackTrace=System.Object[]; rootCause=}"
"Test Usuario 40 - PUTUMAYO - MOCOA - HOGARES - TRASLADO DE BIENES","batch40","COMEPORTKSF31","david.vasquez","27","9","0,075","FAILED","Otros","@{errorType=net.thucydides.core.webdriver.DriverConfigurationError; message=Could not instantiate class org.openqa.selenium.chrome.ChromeDriver; stackTrace=System.Object[]; rootCause=}"
"Test Usuario 48 - MAGDALENA - CIENAGA - HOGARES - ORIENTACION JURIDICA TELEFONICA","batch48","COMEPORTKSF31","david.vasquez","27","9","0,093","FAILED","Otros","@{errorType=net.thucydides.core.webdriver.DriverConfigurationError; message=Could not instantiate class org.openqa.selenium.chrome.ChromeDriver; stackTrace=System.Object[]; rootCause=}"
"Test Usuario 05 - CUNDINAMARCA - SOACHA - AUTOS - AMBULANCIA","batch5","COMEPORTKSF31","david.vasquez","56","22","0,529","FAILED","Otros","@{errorType=net.thucydides.core.webdriver.DriverConfigurationError; message=Could not instantiate class org.openqa.selenium.chrome.ChromeDriver; stackTrace=System.Object[]; rootCause=}"
"Test Usuario 04 - ATLANTICO - BARANOA - AUTOS - FRENOS","batch4","COMEPORTKSF31","david.vasquez","56","22","0,545","FAILED","Otros","@{errorType=net.thucydides.core.webdriver.DriverConfigurationError; message=Could not instantiate class org.openqa.selenium.chrome.ChromeDriver; stackTrace=System.Object[]; rootCause=}"
"Test Usuario 38 - VAUPES - MITU - HOGARES - VIGILANTE SP","batch38","COMEPORTKSF31","david.vasquez","56","19","0,217","FAILED","Otros","@{errorType=net.thucydides.core.webdriver.DriverConfigurationError; message=Could not instantiate class org.openqa.selenium.chrome.ChromeDriver; stackTrace=System.Object[]; rootCause=}"
"Test Usuario 49 - BOLIVAR - TURBACO - HOGARES - ORIENTACION MEDICA TELEFONICA","batch49","COMEPORTKSF31","david.vasquez","56","17","0,203","FAILED","Otros","@{errorType=net.thucydides.core.webdriver.DriverConfigurationError; message=Could not instantiate class org.openqa.selenium.chrome.ChromeDriver; stackTrace=System.Object[]; rootCause=}"
"Test Usuario 46 - NORTE DE SANTANDER - ARBOLEDAS - HOGARES - ASESORIA PSICOLOGICA","batch46","COMEPORTKSF31","david.vasquez","59","22","0,279","FAILED","Otros","@{errorType=net.thucydides.core.webdriver.DriverConfigurationError; message=Could not instantiate class org.openqa.selenium.chrome.ChromeDriver; stackTrace=System.Object[]; rootCause=}"
"Test Usuario 09 - BOLIVAR - CARTAGENA LAGUNA CLUB - AUTOS - DESPLAZAMIENTO POR HORAS","batch9","COMEKSF028","yoarlys.carillo","79","43","0,494","PASSED","",""
"Test Usuario 18 - CESAR - VALLEDUPAR - AUTOS - TRASLADO VEHICULO DE REEMPLAZO","batch18","COMEKSF028","yoarlys.carillo","38","17","0,165","PASSED","",""
"Test Usuario 07 - NORTE DE SANTANDER - CUCUTA - AUTOS - CAMBIO LLANTAS","batch7","COMEKSF028","yoarlys.carillo","53","29","0,63","PASSED","Otros","@{errorType=org.openqa.selenium.TimeoutException; message=java.util.concurrent.TimeoutException
Build info: version: '4.6.0', revision: '79f1c02ae20'
System info: os.name: 'Windows 11', os.arch: 'amd64', os.version: '10.0', java.version: '1.8.0_442-442'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Command: [a07648a45a69ec29734731dd746184cc, getCurrentUrl {}]
Capabilities {acceptInsecureCerts: false, browserName: chrome, browserVersion: 147.0.7727.117, chrome: {chromedriverVersion: 147.0.7727.117 (474cc805edd..., userDataDir: C:\Users\YOARLY~1.CAR\AppDa...}, fedcm:accounts: true, goog:chromeOptions: {debuggerAddress: localhost:62861}, goog:processID: 17428, networkConnectionEnabled: false, pageLoadStrategy: normal, platformName: WINDOWS, proxy: Proxy(), se:cdp: ws://localhost:62861/devtoo..., se:cdpVersion: 147.0.7727.117, setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify, webauthn:extension:credBlob: true, webauthn:extension:largeBlob: true, webauthn:extension:minPinLength: true, webauthn:extension:prf: true, webauthn:virtualAuthenticators: true}
Session ID: a07648a45a69ec29734731dd746184cc; stackTrace=System.Object[]; rootCause=}"
"Test Usuario 25 - AMAZONAS - ARARA - AUTOS - MANTENIMIENTO PREVENTIVO","batch25","COMEKSF028","yoarlys.carillo","54","34","0,518","PASSED","",""
"Test Usuario 35 - BOLIVAR - TURBACO - HOGARES - ORIENTACION DIGITAL","batch35","COMEKSF028","yoarlys.carillo","82","48","0,483","PASSED","",""
"Test Usuario 24 - VAUPÃ‰S - MITÃš - AUTOS - INSTALACION","batch24","COMEKSF028","yoarlys.carillo","49","23","0,487","FAILED","Otros","@{errorType=org.openqa.selenium.StaleElementReferenceException; message=stale element reference: stale element not found in the current frame
  (Session info: chrome=147.0.7727.117)
For documentation on this error, please visit: https://selenium.dev/exceptions/#stale_element_reference
Build info: version: '4.6.0', revision: '79f1c02ae20'
System info: os.name: 'Windows 11', os.arch: 'amd64', os.version: '10.0', java.version: '1.8.0_442-442'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Command: [d163bddb59fd78c060d728ae4be71536, switchToFrame {id={ELEMENT=f.60F332AA2188362CD3033C4F824F3363.d.1FFA69ECC0D410F3D5D2ACC856FDC030.e.28, element-6066-11e4-a52e-4f735466cecf=f.60F332AA2188362CD3033C4F824F3363.d.1FFA69ECC0D410F3D5D2ACC856FDC030.e.28}}]
Capabilities {acceptInsecureCerts: false, browserName: chrome, browserVersion: 147.0.7727.117, chrome: {chromedriverVersion: 147.0.7727.117 (474cc805edd..., userDataDir: C:\Users\YOARLY~1.CAR\AppDa...}, fedcm:accounts: true, goog:chromeOptions: {debuggerAddress: localhost:58767}, goog:processID: 3352, networkConnectionEnabled: false, pageLoadStrategy: normal, platformName: WINDOWS, proxy: Proxy(), se:cdp: ws://localhost:58767/devtoo..., se:cdpVersion: 147.0.7727.117, setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify, webauthn:extension:credBlob: true, webauthn:extension:largeBlob: true, webauthn:extension:minPinLength: true, webauthn:extension:prf: true, webauthn:virtualAuthenticators: true}
Session ID: d163bddb59fd78c060d728ae4be71536; stackTrace=System.Object[]}"
"Test Usuario 06 - SANTANDER - BUCARAMANGA - AUTOS - GRUA","batch6","COMEKSF028","yoarlys.carillo","47","26","0,767","FAILED","Otros","@{errorType=org.openqa.selenium.TimeoutException; message=java.util.concurrent.TimeoutException
Build info: version: '4.6.0', revision: '79f1c02ae20'
System info: os.name: 'Windows 11', os.arch: 'amd64', os.version: '10.0', java.version: '1.8.0_442-442'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Command: [46b715457a843e7c242c5d6e700ddfb1, get {url=https://us-east-1s66ymlwwk.auth.us-east-1.amazoncognito.com/login?client_id=2hfo5293cfbh1h9fbe9m7g07dn&response_type=code&scope=email+openid+profile&redirect_uri=https%3A%2F%2Fasistenciaapp.kit.sura-konecta.com%2Fauth}]
Capabilities {acceptInsecureCerts: false, browserName: chrome, browserVersion: 147.0.7727.117, chrome: {chromedriverVersion: 147.0.7727.117 (474cc805edd..., userDataDir: C:\Users\YOARLY~1.CAR\AppDa...}, fedcm:accounts: true, goog:chromeOptions: {debuggerAddress: localhost:60350}, goog:processID: 3496, networkConnectionEnabled: false, pageLoadStrategy: normal, platformName: WINDOWS, proxy: Proxy(), se:cdp: ws://localhost:60350/devtoo..., se:cdpVersion: 147.0.7727.117, setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify, webauthn:extension:credBlob: true, webauthn:extension:largeBlob: true, webauthn:extension:minPinLength: true, webauthn:extension:prf: true, webauthn:virtualAuthenticators: true}
Session ID: 46b715457a843e7c242c5d6e700ddfb1; stackTrace=System.Object[]; rootCause=}"
"Test Usuario 36 - NARIÃ‘O - IPIALES - HOGARES - FACILITADOR VIRTUAL","batch36","COMEKSF028","yoarlys.carillo","82","43","0,485","PASSED","",""
"Test Usuario 44 - ATLANTICO - AGUADA DE PABLO - HOGARES - SEGUIMIENTO A LA REPARACION","batch44","COMEKSF028","yoarlys.carillo","74","39","0,372","PASSED","Otros","@{errorType=org.openqa.selenium.TimeoutException; message=Expected condition failed: waiting for com.sara.automation.interactions.OneScriptDynamicElements$$Lambda$998/1547826848@53a15397 (tried for 10 second(s) with 500 milliseconds interval)
Build info: version: '4.6.0', revision: '79f1c02ae20'
System info: os.name: 'Windows 11', os.arch: 'amd64', os.version: '10.0', java.version: '1.8.0_442-442'
Driver info: net.thucydides.core.webdriver.DevToolsWebDriverFacade; stackTrace=System.Object[]}"
"Test Usuario 50 - NARIÃ‘O - IPIALES - HOGARES - PLAN DE ACCION","batch50","COMEKSF028","yoarlys.carillo","43","12","0,191","FAILED","Otros","@{errorType=org.openqa.selenium.StaleElementReferenceException; message=stale element reference: stale element not found in the current frame
  (Session info: chrome=147.0.7727.117)
For documentation on this error, please visit: https://selenium.dev/exceptions/#stale_element_reference
Build info: version: '4.6.0', revision: '79f1c02ae20'
System info: os.name: 'Windows 11', os.arch: 'amd64', os.version: '10.0', java.version: '1.8.0_442-442'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Command: [be8f5a7b5c5dd9c628bb80bc2af29ac0, isElementDisplayed {id=f.D44B98796ED0C995D9A4DDDF7E73B713.d.F43CF9A89539DF7DB82BB14D7673F492.e.127}]
Capabilities {acceptInsecureCerts: false, browserName: chrome, browserVersion: 147.0.7727.117, chrome: {chromedriverVersion: 147.0.7727.117 (474cc805edd..., userDataDir: C:\Users\YOARLY~1.CAR\AppDa...}, fedcm:accounts: true, goog:chromeOptions: {debuggerAddress: localhost:63591}, goog:processID: 17612, networkConnectionEnabled: false, pageLoadStrategy: normal, platformName: WINDOWS, proxy: Proxy(), se:cdp: ws://localhost:63591/devtoo..., se:cdpVersion: 147.0.7727.117, setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify, webauthn:extension:credBlob: true, webauthn:extension:largeBlob: true, webauthn:extension:minPinLength: true, webauthn:extension:prf: true, webauthn:virtualAuthenticators: true}
Element: [[ChromeDriver: chrome on WINDOWS (be8f5a7b5c5dd9c628bb80bc2af29ac0)] -> xpath: //button[contains(normalize-space(.), 'Crear') and contains(@ref, 'gestion_proveedor')]]
Session ID: be8f5a7b5c5dd9c628bb80bc2af29ac0; stackTrace=System.Object[]}"
"Test Usuario 28 - ANTIOQUIA - ENVIGADO - HOGARES - ELECTRICISTA","batch28","COMEKSF028","yoarlys.carillo","35","14","0,169","PASSED","",""
"Test Usuario 45 - CUNDINAMARCA - ZIPAQUIRA - HOGARES - REVISION Y REDACCION DE CONTRATOS","batch45","COMEKSF028","yoarlys.carillo","43","13","0,256","FAILED","Otros","@{errorType=org.openqa.selenium.ElementNotInteractableException; message=element not interactable
  (Session info: chrome=147.0.7727.117)
Build info: version: '4.6.0', revision: '79f1c02ae20'
System info: os.name: 'Windows 11', os.arch: 'amd64', os.version: '10.0', java.version: '1.8.0_442-442'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Command: [d2f3f8d608af308f7d52f842e88f8fe3, clickElement {id=f.4D2C8F0DA28B6E1A6B830180D0CE75A2.d.C478628E8C4E2FB3436D953A01F976D7.e.129}]
Capabilities {acceptInsecureCerts: false, browserName: chrome, browserVersion: 147.0.7727.117, chrome: {chromedriverVersion: 147.0.7727.117 (474cc805edd..., userDataDir: C:\Users\YOARLY~1.CAR\AppDa...}, fedcm:accounts: true, goog:chromeOptions: {debuggerAddress: localhost:60131}, goog:processID: 18668, networkConnectionEnabled: false, pageLoadStrategy: normal, platformName: WINDOWS, proxy: Proxy(), se:cdp: ws://localhost:60131/devtoo..., se:cdpVersion: 147.0.7727.117, setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify, webauthn:extension:credBlob: true, webauthn:extension:largeBlob: true, webauthn:extension:minPinLength: true, webauthn:extension:prf: true, webauthn:virtualAuthenticators: true}
Element: [[ChromeDriver: chrome on WINDOWS (d2f3f8d608af308f7d52f842e88f8fe3)] -> xpath: //button[contains(normalize-space(.), 'Crear') and contains(@ref, 'gestion_proveedor')]]
Session ID: d2f3f8d608af308f7d52f842e88f8fe3; stackTrace=System.Object[]}"
"Test Usuario 16 - SUCRE - SINCELEJO - AUTOS - DESPLAZAMIENTO VIAJERO","batch16","COMEKSF028","yoarlys.carillo","70","37","0,455","FAILED","Otros","@{errorType=java.lang.RuntimeException; message=Error seleccionando servicio: DESPLAZAMIENTO VIAJERO; stackTrace=System.Object[]; rootCause=}"
"Test Usuario 14 - TOLIMA - IBAGUE - AUTOS - CONDUCTOR FAMILIAR","batch14","COMEKSF028","yoarlys.carillo","74","40","0,452","PASSED","Otros","@{errorType=java.lang.RuntimeException; message=No se pudo acceder al tab de GestiÃ³n de Proveedores; stackTrace=System.Object[]}"
"Test Usuario 01 - ANTIOQUIA - MEDELLIN - AUTOS - PASO DE GASOLINA","batch1","COMEKSF028","yoarlys.carillo","48","21","0,328","FAILED","Otros","@{errorType=org.openqa.selenium.StaleElementReferenceException; message=stale element reference: stale element not found in the current frame
  (Session info: chrome=147.0.7727.117)
For documentation on this error, please visit: https://selenium.dev/exceptions/#stale_element_reference
Build info: version: '4.6.0', revision: '79f1c02ae20'
System info: os.name: 'Windows 11', os.arch: 'amd64', os.version: '10.0', java.version: '1.8.0_442-442'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Command: [84d36e3b8de5fe40a983affa2db3a789, getElementAttribute {id=f.3939C600923ED294609B34D510DB8E3D.d.72B60D8DEFAC611044940D47917C3482.e.213, name=class}]
Capabilities {acceptInsecureCerts: false, browserName: chrome, browserVersion: 147.0.7727.117, chrome: {chromedriverVersion: 147.0.7727.117 (474cc805edd..., userDataDir: C:\Users\YOARLY~1.CAR\AppDa...}, fedcm:accounts: true, goog:chromeOptions: {debuggerAddress: localhost:64090}, goog:processID: 16028, networkConnectionEnabled: false, pageLoadStrategy: normal, platformName: WINDOWS, proxy: Proxy(), se:cdp: ws://localhost:64090/devtoo..., se:cdpVersion: 147.0.7727.117, setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify, webauthn:extension:credBlob: true, webauthn:extension:largeBlob: true, webauthn:extension:minPinLength: true, webauthn:extension:prf: true, webauthn:virtualAuthenticators: true}
Element: [[ChromeDriver: chrome on WINDOWS (84d36e3b8de5fe40a983affa2db3a789)] -> css selector: .formio-component-servicio .custom-dropdown]
Session ID: 84d36e3b8de5fe40a983affa2db3a789; stackTrace=System.Object[]}"
